millis,label,ax,ay,az,gx,gy,gz
671791,d,-0.7701,0.1640,2.6947,25.7600,26.2500,-8.4000
671799,d,-0.6437,0.1688,2.5308,25.7600,1.6100,8.4700
671809,d,-0.5329,0.1557,2.3302,8.2600,5.1800,17.6400
671819,d,-0.4026,0.1161,2.1008,-10.0800,27.6500,20.4400
671829,d,-0.3157,0.0673,1.9969,-21.0700,56.7700,17.7100
671838,d,-0.2586,0.0181,1.9471,-31.7100,82.4600,10.6400
671848,d,-0.2020,0.0268,1.9086,-40.3200,97.1600,-0.8400
671858,d,-0.2133,0.0595,1.8788,-47.7400,97.1600,-13.9300
671867,d,-0.2274,0.0874,1.8705,-54.8800,84.4900,-24.9900
671876,d,-0.2362,0.0996,1.8554,-56.0000,62.6500,-30.8000
671886,d,-0.2508,0.0981,1.8027,-50.1200,33.0400,-31.0800
671896,d,-0.2782,0.0859,1.7324,-40.3900,-2.0300,-24.7800
671906,d,-0.2908,0.0615,1.6709,-31.5000,-36.8200,-13.3000
671916,d,-0.2982,0.0405,1.5894,-23.5200,-66.1500,-0.7700
671924,d,-0.2948,0.0142,1.5177,-15.7500,-87.0100,9.0300
671934,d,-0.2826,-0.0303,1.4674,-8.6800,-98.3500,14.8400
671944,d,-0.2738,-0.0532,1.4186,-5.8100,-102.9700,16.0300
671954,d,-0.2655,-0.0454,1.3796,-10.2900,-103.4600,11.9700
671963,d,-0.2601,-0.0434,1.3376,-17.0800,-101.9200,3.9200
671973,d,-0.2538,-0.0522,1.3298,-18.2000,-99.7500,-5.1100
671983,d,-0.2552,-0.0508,1.3552,-18.7600,-98.4900,-11.9700
671992,d,-0.2669,-0.0400,1.3698,-21.2100,-100.8700,-15.4700
672001,d,-0.2821,-0.0332,1.3781,-25.4800,-108.6400,-16.1000
672011,d,-0.2957,-0.0307,1.3766,-27.3000,-120.6800,-15.1200
672021,d,-0.3001,-0.0264,1.3586,-23.4500,-135.5900,-12.6700
672031,d,-0.2948,-0.0234,1.3361,-15.4700,-169.4700,-11.1300
672041,d,-0.2879,-0.0298,1.3230,-7.8400,-179.4100,-8.8200
672049,d,-0.2816,-0.0478,1.3147,-2.0300,-179.4100,-6.4400
672059,d,-0.2650,-0.0644,1.2971,4.3400,-196.5600,-4.9700
672069,d,-0.2469,-0.0600,1.2922,7.8400,-202.0200,-4.9700
672079,d,-0.2289,-0.0542,1.2356,5.9500,-206.8500,-6.2300
672088,d,-0.2045,-0.0688,1.1814,7.4900,-211.0500,-8.8200
672098,d,-0.1742,-0.0854,1.1209,10.0100,-214.0600,-12.6700
672107,d,-0.1342,-0.0854,1.1014,16.8700,-215.7400,-17.5000
672117,d,-0.0903,0.0005,1.1214,20.4400,-215.6000,-21.9100
672126,d,-0.0556,0.0127,1.0775,21.6300,-216.3700,-23.3100
672136,d,-0.0210,-0.0029,0.9994,30.8700,-220.5000,-20.6500
672146,d,0.0088,0.0093,0.9526,38.9200,-226.2400,-15.6100
672156,d,0.0405,0.0215,0.9116,38.2200,-229.1100,-10.5700
672166,d,0.0830,0.0224,0.8852,33.6000,-226.8000,-7.0000
672174,d,0.1205,0.0332,0.8745,29.4700,-219.9400,-5.1100
672184,d,0.1347,0.0239,0.8247,23.1700,-212.3100,-3.6400
672194,d,0.1527,0.0063,0.7598,21.4200,-205.9400,-2.1700
672204,d,0.1869,0.0063,0.7320,18.9700,-200.1300,-1.1900
672213,d,0.2152,0.0020,0.7149,15.7500,-192.3600,-1.1200
672223,d,0.2420,-0.0054,0.6773,15.1200,-182.8400,-1.8200
672232,d,0.2655,-0.0034,0.6412,17.9900,-172.6200,-3.2900
672242,d,0.2811,0.0117,0.6154,20.7200,-162.7500,-5.1800
672251,d,0.2996,0.0366,0.5944,18.9000,-154.0700,-6.6500
672261,d,0.3211,0.0600,0.5666,11.8300,-146.7200,-7.2100
672271,d,0.3460,0.0571,0.5148,5.8800,-140.7700,-5.9500
672281,d,0.3709,0.0356,0.4792,6.1600,-134.6800,2.2400
672291,d,0.3919,0.0312,0.4865,10.5700,-113.8200,6.1600
672299,d,0.4221,0.0464,0.5217,14.7000,-113.8200,8.8900
672309,d,0.4451,0.0517,0.5422,16.0300,-88.9000,10.7100
672319,d,0.4568,0.0551,0.5495,16.8000,-80.0100,12.0400
672329,d,0.4699,0.0717,0.5724,0.6300,-73.6400,13.7200
672338,d,0.4802,0.0659,0.5495,-7.5600,-69.4400,16.3100
672348,d,0.4963,0.0239,0.5285,-9.5900,-66.0100,18.5500
672357,d,0.5104,0.0239,0.5148,-9.5200,-61.8100,19.1800
672367,d,0.5202,-0.0010,0.5051,-5.6000,-56.2800,17.7800
672376,d,0.5344,-0.0181,0.5007,4.9700,-50.1200,14.7000
672386,d,0.5612,-0.0205,0.5056,15.5400,-44.5200,10.5000
672396,d,0.5758,-0.0054,0.5319,21.4200,-39.4800,6.0200
672406,d,0.5900,0.0151,0.5549,19.1800,-35.0000,2.3800
672416,d,0.5993,0.0254,0.5592,10.3600,-31.2200,0.7700
672424,d,0.6105,0.0288,0.5544,0.4200,-27.0900,1.1900
672434,d,0.6251,0.0210,0.5368,-6.2300,-22.2600,2.8700
672444,d,0.6373,0.0107,0.5241,-7.9800,-16.2400,4.2700
672454,d,0.6466,0.0010,0.5246,-7.3500,-9.0300,4.4800
672463,d,0.6539,-0.0010,0.5417,-3.4300,-1.6800,2.7300
672473,d,0.6593,0.0176,0.5749,2.3100,4.6200,-1.1200
672482,d,0.6671,0.0322,0.6066,4.6900,8.3300,-5.3200
672492,d,0.6739,0.0493,0.6354,5.1100,9.2400,-7.6300
672501,d,0.6764,0.0703,0.6539,1.6100,8.0500,-7.2100
672511,d,0.6808,0.0761,0.6617,-3.6400,6.0200,-4.2000
672521,d,0.6900,0.0776,0.6720,-6.3700,5.0400,0.2100
672531,d,0.6998,0.0722,0.6803,-7.0000,5.6700,4.6900
672541,d,0.7071,0.0576,0.6871,-3.9900,7.1400,8.7500
672549,d,0.7149,0.0473,0.7017,1.3300,9.0300,8.7500
672559,d,0.7213,0.0439,0.7218,3.5700,10.3600,5.1100
672569,d,0.7257,0.0400,0.7408,2.1000,11.2700,2.7300
672579,d,0.7320,0.0337,0.7496,-3.7800,10.9200,1.1200
672588,d,0.7344,0.0381,0.7501,-7.7700,10.6400,0.4200
672598,d,0.7359,0.0464,0.7496,-10.3600,10.7800,0.6300
672607,d,0.7369,0.0483,0.7496,-8.7500,11.2700,1.4700
672617,d,0.7320,0.0390,0.7388,-1.4700,10.9200,2.4500
672626,d,0.7286,0.0288,0.7501,5.3900,9.5900,2.9400
672636,d,0.7252,0.0307,0.7632,7.2800,7.4900,2.7300
672646,d,0.7218,0.0332,0.7754,6.1600,5.0400,2.3800
672656,d,0.7193,0.0395,0.7788,2.8700,2.6600,2.5900
672666,d,0.7232,0.0439,0.7774,-2.3100,0.4200,3.5000
672674,d,0.7247,0.0376,0.7720,-7.4900,-0.9800,5.1100
672684,d,0.7286,0.0264,0.7710,-5.8100,-1.1900,6.6500
672694,d,0.7296,0.0234,0.7759,-1.7500,-0.4900,7.4200
672704,d,0.7252,0.0156,0.7715,-0.1400,-0.1400,7.2100
672713,d,0.7193,0.0049,0.7608,1.1200,-0.7700,6.0200
672723,d,0.7125,-0.0039,0.7525,2.7300,-2.1000,4.2000
672732,d,0.7071,-0.0059,0.7486,3.5700,-3.5000,2.2400
672742,d,0.7047,-0.0005,0.7452,2.1700,-4.4800,0.6300
672751,d,0.7047,0.0034,0.7398,-0.2800,-4.6200,-0.2800
672761,d,0.7047,0.0034,0.7320,-1.4700,-4.0600,-0.3500
672771,d,0.7056,0.0059,0.7335,-1.8200,-3.0100,0.5600
672781,d,0.7056,0.0156,0.7408,-2.4500,-1.7500,1.6800
672791,d,0.7042,0.0166,0.7374,-3.9200,-1.0500,2.8000
672799,d,0.7013,0.0059,0.7305,-3.9900,-1.4000,3.9900
672809,d,0.6993,-0.0020,0.7281,-2.3100,-1.9600,4.6200
672819,d,0.7013,-0.0059,0.7276,-0.2800,-2.3100,2.1700
672829,d,0.7032,-0.0059,0.7276,1.3300,-2.1700,0.2100
672838,d,0.7047,0.0010,0.7379,2.9400,-2.0300,-1.1900
672848,d,0.7037,0.0059,0.7427,5.1100,-2.8700,-1.4700
672857,d,0.7032,0.0054,0.7354,6.1600,-4.4800,-0.8400
672867,d,0.7052,0.0112,0.7437,4.6200,-5.5300,-0.0700
672876,d,0.7076,0.0122,0.7413,3.4300,-5.4600,0.3500
672886,d,0.7130,0.0107,0.7422,1.6800,-4.4100,0.2100
672896,d,0.7139,0.0181,0.7442,-1.8900,-2.6600,0.0000
672906,d,0.7120,0.0195,0.7398,-4.6900,-1.0500,0.0700
672916,d,0.7066,0.0166,0.7374,-5.8100,-0.2800,1.1200
672924,d,0.7017,0.0098,0.7408,-4.7600,0.0000,2.6600
